domain,length,dot_count,hyphen_count,digit_count,min_levenshtein,max_jarowinkler,is_punycode,split_assignment,label
legit-portal-service-4.com,26,1,3,1,15,0.7243589743589745,0,balanced_train,0
legit-portal-service-517.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-588.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-4347.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2668.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2749.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1493.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-1286.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-2794.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
mit.edu,7,1,0,0,0,0.6825396825396826,0,balanced_train,0
legit-portal-service-1559.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-2955.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-4682.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-164.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-2000.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3233.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-3803.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-683.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-3843.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2517.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3481.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3004.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-2258.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-896.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-2321.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-3655.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-272.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-2869.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-3015.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1627.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-3373.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-2307.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-2588.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3288.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3894.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-149.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-4609.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3851.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-1404.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1144.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2060.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-3807.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1607.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-4983.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-2480.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2110.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-3027.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-1765.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-2980.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-1818.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-4784.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-613.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-2469.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-4136.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-2861.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-63.com,27,1,3,2,16,0.7253086419753086,0,balanced_train,0
legit-portal-service-3955.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-4341.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1072.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-1704.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-4699.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
spotify.com,11,1,0,0,0,0.606060606060606,0,balanced_train,0
legit-portal-service-1302.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-300.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-2767.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-999.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-2845.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-3259.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-1021.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1032.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-430.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-1281.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-1457.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1494.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3375.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-796.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-3607.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2760.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-4021.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-3340.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-4958.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-141.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-1117.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-3975.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-3741.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2249.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-18.com,27,1,3,2,16,0.7253086419753086,0,unbalanced_val,0
legit-portal-service-4769.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-2683.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-3788.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-147.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-4397.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3209.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-874.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-222.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-2632.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2399.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1139.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-4997.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-4286.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3149.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-801.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-1368.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-364.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-4277.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3412.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-4498.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-254.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-4236.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1832.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-330.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-348.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-4987.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-4880.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-626.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
amazon.com,10,1,0,0,0,0.5055555555555555,0,balanced_train,0
legit-portal-service-1694.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-2501.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-2896.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-1957.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-473.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-2148.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2324.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-4888.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
salesforce.com,14,1,0,0,0,0.6349206349206349,0,balanced_train,0
legit-portal-service-984.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-558.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-4133.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1167.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2664.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3976.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-4631.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3827.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-1841.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3516.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1095.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-991.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-545.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-1543.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-308.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-2297.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1569.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-4539.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-2537.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-297.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-346.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-3417.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1149.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-4497.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-2587.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-629.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-3638.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-4807.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3512.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-1523.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-1285.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-4766.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-1854.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-736.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-591.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-3332.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-586.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-2123.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-2029.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2690.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-674.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-4290.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3970.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-4721.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-236.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-1525.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-4921.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2022.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3222.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3618.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2363.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-2889.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3111.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-4386.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2215.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-845.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-1124.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-3593.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-815.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-54.com,27,1,3,2,16,0.7253086419753086,0,balanced_train,0
legit-portal-service-210.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-4257.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3466.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-1191.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-3355.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-4504.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1062.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3301.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1554.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-2964.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1673.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1193.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-1161.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-3806.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3028.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-784.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-2202.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3007.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2169.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-4543.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2098.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-1258.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3112.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-3431.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-956.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-2586.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-3124.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-577.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-2841.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-4440.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3756.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1574.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2952.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-643.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-1432.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-4448.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-2178.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2778.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-4968.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-854.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-521.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-3062.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-4057.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-4340.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-66.com,27,1,3,2,16,0.7253086419753086,0,balanced_train,0
legit-portal-service-360.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-2679.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-4488.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-1157.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-4630.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2522.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-4168.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3956.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-789.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-828.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-3588.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2934.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-4760.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-672.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-4927.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-1361.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-4828.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-3989.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2074.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-2529.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-3246.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-4911.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-2354.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2856.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1007.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-2605.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-3504.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-2750.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-4622.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-477.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-1669.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2802.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-4003.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-4561.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-165.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
stackoverflow.com,17,1,0,0,9,0.6988795518207283,0,unbalanced_val,0
legit-portal-service-4032.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-892.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-2844.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2283.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-3267.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1214.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-3429.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-3917.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2678.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-4627.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-4414.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-597.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-3438.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-1842.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2054.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-213.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-3191.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2900.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2129.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-4943.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-774.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-621.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
arxiv.org,9,1,0,0,7,0.6925925925925926,0,balanced_train,0
legit-portal-service-2908.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2859.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2012.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-1996.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1529.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-705.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-3244.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-2766.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
cam.ac.uk,9,2,0,0,0,0.5952380952380953,0,balanced_train,0
legit-portal-service-4288.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1426.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3847.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3953.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-53.com,27,1,3,2,16,0.7253086419753086,0,unbalanced_val,0
legit-portal-service-3402.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-4043.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-1038.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-302.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-4533.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-3005.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-384.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-547.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-2194.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-3213.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3960.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-3541.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-2414.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-1379.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1787.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1647.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-3619.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-528.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-1465.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-2550.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1178.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3018.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-4735.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-1145.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-392.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
